tx_a,tx_b,rq1-3_search,tod_overall,tod_approximation,property_gain_and_loss
0xa8c6ca9fcc13997a3bb18b2f7e680537df8bbfaf3f5027fe1ff6692f1001feb9,0xba1f3aa6663a851ae69825163601e7282a962a0d4658fe845ca69c32dacb5107,True,True,True,True
0xa8cc034073b0cef7998a5cbd0a2a8e71380998ee30488a8a59a3c693058199a0,0x94b7e36c18ef7ff354751aecd348617635c6b33fa223d2d9a082ccd6dadd0a6b,True,True,True,True
0xa8cc034073b0cef7998a5cbd0a2a8e71380998ee30488a8a59a3c693058199a0,0xc4e1ac963a250a76a283d37f96d9719a1c6c369499e7d3c61356f22af427ec8b,True,True,True,True
0xa8d3c8c78a89e6b700e9b02afb8332c5bf065c9b85fb744695412574cf9085df,0xdb347fc293f4c6db82329e4032b4c4d419d9bd103a042ca855d7067cf1549756,True,True,True,True
0xa8deee5a4837dc8aa54e293f54664fde6c035b8f4d22cbe6b08b16821439a048,0x8f3d6c135d227c6d52647f5d9a3a7c809b5283afcf3e51500037ea3b1105cfb7,True,True,True,True
0xa8e81f4df7162d7d0fcf8215c0ed101a7ac3cbf078d7036eb137bd10adddb4be,0x5215a96a4e387df52564cbacde0aec7573c7164cdc667d3a3489c0088e26a493,True,True,True,True
0xa8ecd10a794ba7d845ad9530d0714724674b516f7d2c7a0632dc874af26f8c18,0xd9de088e500cdb6e9a4a0a18af29603ae4d84ae7ef6c9854c7bc173f49a65dc7,True,False,False,False
0xa8f92ccb101ad59217756a27567269f72882c6bd5f834e69c77c03cbcb71be02,0x140af21574eb65fa5201fc8cea497614e6379e501b92c4f3c5b89e561b7f770b,True,True,True,True
0xa8f92ccb101ad59217756a27567269f72882c6bd5f834e69c77c03cbcb71be02,0x4ffdee2f2374b0f63c68ece21185a1f78d2ffb929efbd22d26f1b3c2cae07da9,True,True,True,True
0xa8f9adf0c7ed73b534abd677c7b4ca30997a5bcfcae4fd61798b8d65c24275ee,0x68e563d97a30873e61ca31f682a22396a9e2ca506d331d73b1be2e0d588e415d,True,True,True,True
0xa900398321432e266fcaebaa518ed79fdcfa46b0025a30cc2e455736a023bace,0x9c2ef1b01aa4d95970bb8b56a78264806b254794b67974248cf8c0aac511cd7e,True,True,True,True
0xa903fd823b2330e088e9afab2030a51388d8c4aa55a825f7d7ea076c37c3f914,0x80669142458ea1efe5cd5e0bc9ec4d38b6f6e2b3b417306cde867975f416aef9,True,True,True,False
0xa9084b0c95fd1934df85e4d9c9582cc4d64b80982d0a8fecce939f8b49ef749d,0x71b644763b954ec17839446d7570b085f10045b91077b6e598ba89c62caf2033,True,True,True,False
0xa9084b0c95fd1934df85e4d9c9582cc4d64b80982d0a8fecce939f8b49ef749d,0x76a3e4ce7ef1ce1b487550e6a62bbaedd032f59731bd72cc4bd6336218bd65e2,True,True,True,True
0xa90d6d486e16816f1e2e9fadb6477071402cca1619327262ef5bf2004bf6504a,0x813d00c30949e59e42aec3fb70ccff4077a8ae75958b16e65052e70ae4c3ba43,True,True,True,True
0xa90d6d486e16816f1e2e9fadb6477071402cca1619327262ef5bf2004bf6504a,0xbd31cf520546784fb3e7663609559306699b2d18b88a3763422a0992a5daddc2,True,True,True,True
0xa92f824382eccf4bca00add3c92681687d66c8ff50a3fb4eb395aa9ca686e370,0xe8a220ee7f75a2cfd48ca3a17e0b29c26e152fc6ba6e9e6b9d6713068f0dba24,True,True,True,True
0xa93996e867a1f3e6d9061e705ae5e798a1a631e04dab49e07c7dd980dd5a88d9,0xdbec918b12cc44387ec1411bc2b403cb846d959b20e8d9e6d35c101595b5fcce,True,True,True,True
0xa93dacbef9c1104d5e78fcb10f6bd1a14e13d9c474eff83e2ac268bda25ada5d,0xa07c10f7499c481351cbcea7e563e7092a6918f35efcdfda40de19726f7d7104,True,True,True,True
0xa93dacbef9c1104d5e78fcb10f6bd1a14e13d9c474eff83e2ac268bda25ada5d,0xa2cc6180d19f6cddc5b53f1dd90fa65428c62a459c0ae7cef7cad57b57b78c32,True,True,True,True
0xa93dacbef9c1104d5e78fcb10f6bd1a14e13d9c474eff83e2ac268bda25ada5d,0xe640e759debb74a0a3b831b741c787a35e0ad19b01b294a782a66b48ec36e613,True,True,True,True
0xa93f9957336c37f6639454ec4a7eb9aa488735a651fb2901303b8eca45a21443,0xf19dcdedaad765bb911492a09a4e66ab0166e5345d2d3e795a521f0c400ad572,True,False,False,False
0xa961ee9703529be2a417e746f547192186e778b2bfaf812b5348e4334ab905d3,0x022ebe355a170091657691367fcd8b7ef8f718acafee657c77e12af3ff290eb5,True,False,False,False
0xa961ee9703529be2a417e746f547192186e778b2bfaf812b5348e4334ab905d3,0xedd0e00ce091c395295013ea4c68e674e9d7d42e4dfc8210e9cf2a89f9ceff35,True,True,True,True
0xa9889585c1af7f90eeef635c4387f2ae73a9f37d23347f3b06fb1103cea2274c,0xfd053903e3c3162d774b280248d72c58a83af94791f91256da86151f5d3c3b83,True,True,True,True
0xa9ae7775581e54fefbc5f0431580d66e77fd86507bf7f544bc2f047dbd0e8cbe,0x03f380a0a4202cb61f9e6f3425947978f752f7b9c5c1f0dba3639f356447d95d,True,True,True,True
0xa9ae7775581e54fefbc5f0431580d66e77fd86507bf7f544bc2f047dbd0e8cbe,0xba812167baa3fb5faea7196878cd41f0e9407f08280f0e0eb0cfc6d3558e683b,True,True,True,True
0xa9ce00734cd339a98a7432c8d44d1dfd076e36e599a519b5fdd451cd583a331e,0x7cd51ef38f64ea832f5ba178b685675ad382ff905838889727ee155bf46385aa,True,True,True,True
0xa9e5997dec2d86a9e915d772dafca480f69ac590dcdd9d79f1d45c504d7a2196,0x074b782eb8c214da2d3068961edeb293a6a56c51c2871281786d4d8c5afa8422,True,True,True,True
0xa9e5cba579e41ea4ee38b99e3ccedd3f57f418d1c3829dcc260f72de417973e2,0x981e93348c86c6c676b380b1fe7c617566df13bac8a7749666a58a6200fed11f,True,True,True,True
0xa9f92164e2d11b7d71579dd905fd28daf59106862176dff2444b86ff5d580aaa,0x2180cf87e806c78379a4adc79fde623829fd002681502f72a4b4b59a47c6dc92,True,True,True,True
0xa9f92164e2d11b7d71579dd905fd28daf59106862176dff2444b86ff5d580aaa,0xf3304e827687aae8311cb9747908a3082b00a659e5654baad33e7df87ca4df4a,True,True,True,True
0xaa077ffe36333fc50b584d64e122e52c71f9cf751b12e83716c9bf28650e28da,0x8737bfd27c60332d85b290ce74dc8f1907d9ac221793109982f0aab92227d0aa,True,True,True,False
0xaa077ffe36333fc50b584d64e122e52c71f9cf751b12e83716c9bf28650e28da,0x99189625ba213c142b3a714fd05ac87e514fd653de6dde16bca16b4ba8c6daae,True,True,True,False
0xaa098d853be4e39f4dfe53eae2b3f9aed9c169a8bcda4791e8278f4a9eaa4ef2,0xbcf7f81ed8212f3cd16ee6754aa5c4ea4a1b11b98237794f11f1a59539482536,True,True,True,True
0xaa0bce8dfa699d7a97423f41757f33f5f78f66f153f0ba17489ab77fe8e062ac,0x8d2d2b2c09d054862ab2dc5632c9c9ac5aa938020b5406d83fe9e4ed41c6cc51,True,True,True,True
0xaa0bce8dfa699d7a97423f41757f33f5f78f66f153f0ba17489ab77fe8e062ac,0xa2016349960967dd85466f3b64b33b0005d24719f557aa1754b65a4db9e612a7,True,True,True,True
0xaa168e22f6f6663fd30f68417298b7c6149c809fa27191d960d6b2ae17df3ea3,0x11a03723b20fe40e4f57eb1e720e74e2a322d9a655fdac914892cc562a690021,True,True,True,True
0xaa195ab7d9445f9a9bd96f2d56efba533a7cd2b3a320af84e7d836db4fa845eb,0x5a4232c566d20be867b8814e3d6dc825b0ad3d6cf084f0e1531817fca0918d30,True,True,True,True
0xaa20ead6d9adb37e9a98a98317925d12055b69b2c2a51578390e1ab0808a95f7,0x386c641fd7dd95a7470c66b07a3a913fa02b4449cef74f02ec199c3c28490536,True,True,True,True
0xaa20ead6d9adb37e9a98a98317925d12055b69b2c2a51578390e1ab0808a95f7,0x94a167951bbb1524a9356f9d23b8c3a0bbcf43a1261662309da296035fb8ae65,True,True,True,True
0xaa8387b51d2033b054a4cd4a8148c86c57a2a0a127d3e971f4ff8d77d1b1084f,0x79150239e5ca7f4e25ce02a0d903e19718adc0ef235d9354ad1a35341f269998,True,True,True,True
0xaa8be78f41e717bd2c2889f717e8eafd9225fbc79a275add39f5e9a7202057f5,0x7d37fb2770e934e708401394be9bb2c00f1f9239b99e5ffdd85e8c7852a3001b,True,True,True,True
0xaa8e99ade0100762e70a6ceb5822300b57daf86d00097bb3e701630a45ab8c59,0x00789f5e4031dd768679fb025b15fd72a2f914dbaa71c39cfbd48e0de66b516b,True,True,True,True
0xaa8e99ade0100762e70a6ceb5822300b57daf86d00097bb3e701630a45ab8c59,0xd585bf3026dbe0fce1ba0351314f49d59b920c3c31383e3fd5488bcdd4f36253,True,True,True,True
0xaa92f591d91e5cf708a8e6df7265d29b579b27612237b0750eaa47b63beeb420,0x94b834657b680f648cdf7bc5a62d5b34ee24a9b315b00b814d7b99dd9a246baa,True,True,True,True
0xaa92f591d91e5cf708a8e6df7265d29b579b27612237b0750eaa47b63beeb420,0xbc9b420176824706233955deeb08fb43b915112929843ed5de217cd0cc384258,True,True,True,True
0xaaac6f1f67f920ac671969f75a7d676136f8a74d0131d7ebc90009e49f3d065e,0xc6020e8b756275e7638ffbcf4041c7b0ebaac2bc99cf4f2de8cf8c03928b57ab,True,True,True,True
0xaabaddfa70cc21897ffa59e170a2990a735380589f6e7d7946eb9222b103b2fc,0xc50a21676c1e5fdb7fc694fd99376ac034be09c599b37d6699e216e324dd17de,True,True,True,True
0xaae07544cbefedeb2ab97876a7714ee511bc9a636b98b1c2f75700b2207fa115,0x28a23a8cb3d42b09e2fc96e3044659a124659c98ce997b90ccbb76183d6798a8,True,True,True,True
0xaaf9f04d4ece66050b908a2c6f90e0a42fc333cfb89d44339b8cc298ad6905d0,0x5b5ff385dcf61ef4a31f7fc97232c317f1bc8dd946c42dbb4382d0c7a5db37b3,True,False,False,False
0xab1b6b08aad150505e2760faa7f323e7850a511d64ee01671a5bdfa5527f2bf2,0x48cd6ce61b37ed1779c5b4d5a113e72b07d24e5121d5a2e151d7b5b87510d130,True,True,True,True
0xab1b6b08aad150505e2760faa7f323e7850a511d64ee01671a5bdfa5527f2bf2,0x73684e325d1bcd5eff6f7d5da91e28871503e806f9acc4d2edb608cbb89347f8,True,True,True,True
0xab3dcd1842e9e06378521dc577d3d3899cb280c01d25d31c8e32a2ff629b748e,0x2e51e8e81beb0d2bc7e9f01cb2ba90d908b040cbf2d6bb6021efd14f3cf6a0ea,True,True,True,True
0xab4086e69aa3576e9a8d16af44eba9c2c7fc82ac1cf0a2b7dd83c24f2e597e74,0x211135981b28cf161c25f01395eddd4d90ca07372fc22f51452e0ea4bc2bac3c,True,True,True,True
0xab4086e69aa3576e9a8d16af44eba9c2c7fc82ac1cf0a2b7dd83c24f2e597e74,0x2d192701bb2994c2d4f694f26d7ab746d4b14990c93020b8f9fe66d8cc25d10c,True,True,True,True
0xab4866c721a650d06d5c711ce893c14506c0a1790016f8c8a475548dd115b853,0xdae1f422955798532b8a050795d41fe6d7cd503660b14be42bec2a973b18781b,True,True,True,True
0xab4866c721a650d06d5c711ce893c14506c0a1790016f8c8a475548dd115b853,0xefad70534e64c6e343635643343300132f7a6c4da5c2bd9ee0b9453e0ad3874c,True,True,True,True
0xab4cba7fbb2bb09d4aa3c0c6e78f2c1f149229d8124da53a2bc59dc5fa656f8d,0xc05d3def7b05dc653867babc5778ed3b4056c482dbe9e644cd8fe8b6eb402d0a,True,True,True,True
0xab62c94e4eec10d799fa406e4ac3fe2fbc3a18d06efe460b57a204fde28c5a7c,0x13cf0e134100ac7c002960d36a2769285e1f6b61dde6da86d1414fc54117063e,True,False,False,False
0xab6944e78c3d447a3a9898579750bc231527876719a7878e3c8822c03d541839,0x210e8f58196562def1624587a6d8b0594024064c2965ce10ce9805f658322a0c,True,True,True,True
0xab6ad0bee172d995a3d8fd3158f229ff22e876a7d16e2026b7c0ee18e4902719,0x694512ed6a2518f43200752f2c38649b75fc8f13741a94eb90abb5ef84372887,True,True,True,True
0xab6ad0bee172d995a3d8fd3158f229ff22e876a7d16e2026b7c0ee18e4902719,0xfdc21b3b17912341fc9c8d2b8bc2a51825d62006900512dfa46a4d66ff6be322,True,True,True,True
0xab6b25f38c7853f98667c1d66b9803e1160abe69f0e9091dd227a817f957c6db,0x78e44fdb0e719e912e0959ebc5e7cbc0a069e270d1df3bae24390f2113a137e4,True,True,True,True
0xab819e7df180d4cad5fbbe3e41df8b01a78bb91887a87164f9280c9a7fae3059,0x624ec06226379a5eef90a0f0dcfe2a2035913d30ab4b45b6c5aa6ccdf11681e2,True,True,True,True
0xab8a0e7b88d716dd1f31c070b9139d82657ee14aba7aa99328bc89c237e86b0d,0xfbe29e601416bdd409a44accca73e2e41b2fa05438ceebb8040bc0bae6312b2e,True,True,True,True
0xab947504f56af03a7f23ada12f8e46e5aa10fdc618cade5d0270e4d941ca9c7a,0x0e9141bda884e2c3fdcca482de4b9879ace7365e790611e1c10a50f7de1e246a,True,True,True,True
0xab947504f56af03a7f23ada12f8e46e5aa10fdc618cade5d0270e4d941ca9c7a,0x5c4ffc45204bc89a5bac4d0313f07ce6893291266f1562ec9b6752d007ee0d91,True,True,True,True
0xab947504f56af03a7f23ada12f8e46e5aa10fdc618cade5d0270e4d941ca9c7a,0xd2b96bbf03ae8ec13c318a74573a1f554f06fa4b8b5b0a5d25f5cbdd1e940a22,True,True,True,True
0xab96d2d7077c50aad0fa7c77f4ff14d404417d95f4fe2430f00348e029ef2a7f,0xf202c6a7eb7e9df038b888759b83a69c0c6f3e9317680345ba36512dabd2141b,True,True,True,True
0xaba176c000fc489d4a8460816c4e92dd7aa11cd0fac96b036f6ba438a0e79a41,0x9b8a4c3266eb0e015df23c35ac0ebd7f67955fdcb10513d692e267f1596bec16,True,False,False,False
0xabcbb8442cf34d7ee2da8976791e2ccbf0465886634310e51200318d6882c554,0x6017c6b477723330f4d1dcae618519f5a9c7bb89f7149c4b2bbf0aaeac0586a3,True,True,True,True
0xabd73043b8a826ba417fa9ae860450eda683eaf8729c67a356e31c5ad363bae2,0xbf9cba82bf2b967c5b1b66c8404595ec7b46c6d084895ff19b7127a988b9d63a,True,True,True,True
0xabf02d63fc02e6484229618d00578acafe463ccf4ba477a60dd20f47c3e85d0b,0x345f8c28788b96df10c0bac0de6515cddb29b314a8d2eca69ee62745e203cf75,True,True,True,True
0xabfd702043c4bedf7c2373000c6ddf03132a422a411ed16eafccaefb951bc90a,0x057316e15c18eee57c1886335494437c874a023ca5305280a9a51c0b534adbbb,True,True,True,True
0xabfd702043c4bedf7c2373000c6ddf03132a422a411ed16eafccaefb951bc90a,0xbd7d08cc638ffa35a84d6ad96502a57fdb41e150da9e4d5afa731fbabf0eb6a4,True,True,True,True
0xac0d21c929aff90a0edc1e8f6253d0e8a2f698959b35e8aa84ebf9da6ca31cbf,0xa7cd2801eaa0f6da56ea2881f2bfcc63d40c945e0d1aca44d052a6969966e0e4,True,False,False,False
0xac1065635f05da30cecc48285effaf4e86d436e5aec653755bbc0d5aaa1be9a8,0xa7d7654e6508a27a98be0ba1a0df540f32828f0b3f8ae3102de5ca596b09a784,True,False,False,False
0xac1f97683e6e3b504ef795d43696acf0d293d284352cdad4aa09612a4009498b,0xa851ae206bdb456582f8ea9d77a9f7ab12bb6cff92ca69fb7df166eb15262a81,True,True,True,True
0xac2b55464b5b988e9c37beaea13661c87cae5ceb3af0a2c08322298ba9e618c3,0xbb927b38140308481c2277441cdaef89b4ce014ebba5b9f9cf82e6fa26fe5020,True,True,True,True
0xac2b8def397f7716c3abe774b8f29fb7efd586032533f180098e0d74ca70920c,0xe225e92592eb04581d7e6095dad1614a12cbd074b7503a754c53302670d44055,True,True,True,True
0xac57521890cafb2a05d4fa1f1fedd33553ed43b04b0a0baa448225af4b1d4e47,0x2e39ef08c74f145db0fe2d6c226aaf993424fc77665e1cb6ccd126f27d8688b0,True,False,False,False
0xac57521890cafb2a05d4fa1f1fedd33553ed43b04b0a0baa448225af4b1d4e47,0x6fb68ad5129d229b51f7103917f3b6240bc5b4e8cc3d4bc6a7e6d5d8fa2a8643,True,True,True,True
0xac57521890cafb2a05d4fa1f1fedd33553ed43b04b0a0baa448225af4b1d4e47,0x9d64e4bd491c1e7a62baa8ac8e4c539599ec587469f772bfe16dbbdc24a896e8,True,True,True,False
0xac576542ea7c4eb08c4b7f3ed4e530deb19ddb7f55fb4f66bc08bf3813d97fd7,0xa17ba9859d9711cd2c2e1cfd91fcf7a8747c61e8088798bf81fccf225a0326e8,True,True,True,False
0xac6c237ced68b36df21c1c293ba6943e6121b64c3eb6d232369724d75b145bd8,0x210eee946f67d7adb9aa2bd6534e4c198f71df44cf3e3bfb597108e4c8292416,True,True,True,False
0xac790c3ee2e31a40e711e0918162264fdd62a9b641204c9064852bbbc7f91b6b,0x008eaf0d9c140e94e6cf935c3e9c65c616fa9f39d8a1588bd98cef755fdba1f9,True,True,True,True
0xac790c3ee2e31a40e711e0918162264fdd62a9b641204c9064852bbbc7f91b6b,0x4ed5e7384f95a3587e18cb2d56349726298cfe64fbca7b2272f92015364c4e9b,True,True,True,False
0xac7c28fdf8dbb9b4e937f4c55939ef83bfc8cd84e9398f584fc5de94092692bd,0x3b70443500e8710b46d6cbaeff76c86e270f771664910f256839cb28feca8350,True,True,True,True
0xac7c28fdf8dbb9b4e937f4c55939ef83bfc8cd84e9398f584fc5de94092692bd,0x3eac23c824e9107c62ca40a01a60b8b5311b27ee74093c9eeb12250b32e2b2fd,True,True,True,True
0xac7c6baef4f9294b500dff98a4c6108249bf91f60f41b4ad26989ab58f782ef0,0x24cb19b2a656ccdc785b89285aa8e4873977bfe86ed9f7784305c2b657a25788,True,True,True,True
0xac84f19dc069b6976c138917a0f2454f30af48164b3369930eb6ae7c60429c13,0x4d3a52339a74f126d7bac3ffd50bdd038a421864c21b22e021df22b20b94006c,True,True,True,True
0xac97311cf717da97b151d0cda5d7bddc9e69404f72fec10cf226bce1ddaab92a,0x9fcf2c85dc91f9b165f92e347b3fbfc946ba21274f0f49f26897d2c4d37de6e7,True,True,True,True
0xaca019c4d9080717d9e7f1fe0ff1c9dac97f251f070585913df37c99208c6582,0xb3a579417981e2f2fc999d3dc5cc49fe83197cef8ba52dba8cfebd208b316598,True,False,False,False
0xacae2d11a04c0205bdc093aa943891b6095f633de306619de5835bff41d2e1fc,0xa2b6dcc3539f347a016e97a58e2c75a82104f6cb0dcc029fc7e7707d30d06193,True,True,True,True
0xacbfd90be8d5915f4d4a281888d339c55ceb202a4ef71f44facb9111e9cb8b7d,0xa17ba9859d9711cd2c2e1cfd91fcf7a8747c61e8088798bf81fccf225a0326e8,True,True,True,False
0xaccf773307185e69498e2403ba79631f3114116e67a01976f0007e085052d9f5,0x19b1cdc22e6bf0701281e11c641bb0015e8b5dd4e8c70e0d8102951a3a62d511,True,True,True,False
0xaceab4466dfae57246306646e092f5ef2d4b0e1867371256ff66858babf19f28,0xd7d462bb9561e4cf322bb74dab4e89af19a286f623a073e6fe5b0adb61367b99,True,True,True,True
0xacf00babea47a678c62d523bab11779d91249fe5eae69b7a0dca0b0ec4439a91,0x7970c820257b083c1e765dd2f049a89c815e2e6a9c4aaf67b76476e242ab2b4c,True,True,True,True
0xacfb5c177f390d8f3c2c5bd67e2dcf8a0a017b7a2fee38b05345438a1c13ee98,0xfa2b0284eb1979ff606065e8c1351b4fe55a32a76eb9ca8030d41e3997b37883,True,True,True,True
0xacffc4bee678c4bc83720ab68e69f9ec0c98378db0394d1c8ec15e0e7349e8b8,0x443f178e2fba8eee39c2aa031441338c85862eee39ddd4fe5231e7b683a6ee8a,True,True,True,True
0xad0c375e8a7dea1d335effe223de15f83cc0e8ea60d0484928fa7c9c078c33bb,0x0d31248986969d1c461c5308e7904a50d50b8661d2c219e11b0fa1ecd2734501,True,True,True,True
0xad0c375e8a7dea1d335effe223de15f83cc0e8ea60d0484928fa7c9c078c33bb,0xb008b53142c4f84785441fc7596a8bd57d1c7a9ef91e6db129ec60242518b12b,True,True,True,True
0xad2d38f04732adad16e77025c837fa5f9e7d57e5e43ce0120782c1d74438b458,0x467e0e020ade8c44f5e86e9c5554d49caa0ded1f59498a40ecba13104eca21af,True,True,True,True
0xad2d38f04732adad16e77025c837fa5f9e7d57e5e43ce0120782c1d74438b458,0xb40c6df59bbeec641ec16d25620df61bc0811b45240be7442d6a42cc2feb57cb,True,True,True,True
0xad2d38f04732adad16e77025c837fa5f9e7d57e5e43ce0120782c1d74438b458,0xc6bc21d393099b27fb0bae179efbd138d3a156c83b76e62f8902043e2990abe4,True,True,True,True
0xad5629ef56ceaab75ddbe88e981548a86db6d220b661eb53b833bb1e563b5e98,0x73c1bedb56e9a34ab7663819227b52797ff97ed2043d6be69fd6a9b6ee1189ad,True,True,True,True
0xad5b3c6c3b532248f5c7175aee9be1f60f84c69e502349c419fbe62b7a120890,0x296f658f38823489bd53af0fdf17db878cfb0bcd603120e8b038dfd06141941a,True,True,True,True
0xad5b3c6c3b532248f5c7175aee9be1f60f84c69e502349c419fbe62b7a120890,0x46208e6f2d9f3afc7b7c5c10da095a0e6d8378431314b9197566522cfac7d0e1,True,True,True,True
0xad915d192829d2f31f2388b47b08a94cddf48059ded758a06992983bb9b59896,0xd20ccc25e057e7e090a1edf47b85ab149ca80c45b33e1539b46bfa19db83166c,True,True,True,True
0xad92234cff1e875a55364e8a6c16e735bf1fcd3f43f1a3a5189b0f31ee4e580e,0x926719802c8f84471b9cc6000188295dd71c3ff638375df94d08073cbe07b6f5,True,False,False,False
0xad989f33c7ab6211064bf93027d23298f5ba211fa25d952057adb2f01fccabd0,0x742dfd6caded86466a403341bfb205c91628ee4fffd7d1cc4c6f37f0fdbc0f41,True,False,False,False
0xad9f56b9a39a1e59c8d3afefba43fb1a261624bc54ecce5c569bc0767b1cbb5c,0xc2c5e485296c02ce7ee4d2e4742b7bb7f85bf16eb7048e9fab478642abbf709a,True,True,True,False
0xada07587703590f9330fbc014ca2cf83c9877fb473d0f72c69bb09dc5763c5b2,0x09937feba1de76e02b4bfd2ea37a69164fd44525f0dbeed79e24944f09ee68b9,True,True,True,True
0xada07587703590f9330fbc014ca2cf83c9877fb473d0f72c69bb09dc5763c5b2,0xb0ba6723f5f4aef807e54c00f01da8658545f51c18429af3c9fa0761742ea4ea,True,True,True,True
0xadaf0f6d512b2c8946a3b66d2c6c956a0dd34dd480a0cfbbd49851551b795581,0x5e1754dda91f5f162c435f554ddf908fbb944636a14f862c338223e78a5fd93f,True,True,True,True
0xadb417ea4be8d9fd9e4adf35f010df537992df63551d2f37478a207423c6d51a,0x3e9412bdd48e5ec900bba56924cfe400865f5d355f62d70d091110bd4ee1c735,True,True,True,True
0xadb417ea4be8d9fd9e4adf35f010df537992df63551d2f37478a207423c6d51a,0x6d7d874feac50937d958abe99c0db11e57ee6c07e8e8e361e65e90b6e5e6f70f,True,True,True,True
0xadbe18953014cbec036eccb0c1889ef52ac1c614cda40a0f86b19b9ede4f5195,0x94a875b74579489a3758346efe43736111781cbee70fca235c6759be410e1da8,True,True,True,True
0xadce2bcfac384b708601f63315f3ff7e9334772b9c8c76539152cade2f8c3490,0x2a06300a3a8046148cb1305467b4c372451d51c9b2bfca5887283056dfc3eb5f,True,True,True,True
0xadce2bcfac384b708601f63315f3ff7e9334772b9c8c76539152cade2f8c3490,0x8f89191388ab2d13ffc5da09b3b12169f8b5b2270d93a98377a8b530374ac41f,True,True,True,True
0xadf1d00e4ba4bbc967ee77f688a84ec3c257bb9528f02bf93a57680d7752901e,0x830f9bc60ba17fd7c68dd6c9559e8e5a7f06067fbf298e59406b21246c626762,True,True,True,True
0xadf1d00e4ba4bbc967ee77f688a84ec3c257bb9528f02bf93a57680d7752901e,0xb8849d38329cf7b9f6c0401b9e50d12dc34c4a5e7569eb7170a0930cdff60bd7,True,True,True,True
0xae18e37f980873b81738a57c69fbe8b21ec6d8ea6629a6ec886006405dccdd70,0x84eddea1ab65ed57c09d034f151a72383ca4ccc8f6804126d03767e0283f0dcd,True,True,True,True
0xae1ceeb57b704c42c8d55ad777dcf133fa14bb3c82ff3009ed059a426468400f,0xf49389b3240bff54e637f17c71cdd0c337835d5d02a5976c3a710c753c903946,True,True,True,True
0xae2f56186de841c0a9a617f7eb241adcd9ec09742342b06d72ab42bdf4346226,0x08d3fd0a190032f6284973b1c347bdbbba03c4d0e3a4148cbbf18d90f2991b77,True,True,True,True
0xae5d0d4dffac747aa39b962a2310f5b5e42344931477601adf06c9cf60f614b6,0xec3053f2d1d7fe0738e312356a43fff10e084d0f586a6056c9c37b57e2be427d,True,False,False,False
0xae7c7f9b40ea7fa7799528086b8abe2f1353a7b0f22c046794c46e88a1cf0547,0xfe37b3403e36f893633625b2a7987d6629cb369b2e37463e8233a633034d4ffc,True,True,True,True
0xae91849bde8254045f893965be1b7656b3ad3ade3b7e017ba6e57c69ef55b420,0x3df57c0c8ed3cb62f5d9ca0ec2305ac159d98e8f4a2bb12faf596f6c18e5b972,True,True,True,True
0xae91849bde8254045f893965be1b7656b3ad3ade3b7e017ba6e57c69ef55b420,0x7d5cd3ffe640d215cd5607e82b5e039d98ccae289bb3e4a1a19d80d6439066b7,True,True,True,True
0xae9a6e13043732e4a07b9b7d8d6c45f2f664e51fbaeb3a8984bee48678d3d5d3,0x74489113a165e8922b8e573b495443038b018743ebe3a4d7c7610075260c877b,True,True,True,True
0xaea12add642a7c1133b1a42ee9ec8525b43764c769e50d13661893c5437cfda2,0x34cd06fb072fcf1820a8d3e05c84eb20840c2a6f9352c17583fe39445ddb2eb1,True,True,True,True
0xaea90be7486292ec41d7cbeabf085e491d8cfb969dd008ccadad02839a3e208a,0x71371e38da791ca43aa76fc4cf3219aefedd3f44518cbdae5184eed596dcc0aa,True,False,False,False
0xaea90be7486292ec41d7cbeabf085e491d8cfb969dd008ccadad02839a3e208a,0x7c26a881faa799981ece3f53b65f6de94ff35fb85d046d0a22ce33c2bb49de47,True,False,False,False
0xaebcfd652e41500bd38cdeb10efc147784021663d7bf1d4f03e750bda239c323,0x36f5f24be2b922e6f4e547d8e62cd5c889efa6686a73c831834c32e474f8af57,True,True,True,True
0xaee9d8ed148b7198da8553666218d851c69688bc171e16834a535f9e07a94ce0,0x1180195d641588273af07c5d11d2a38fdddef52fdeb2beff0319862325dc7043,True,True,True,True
0xaeefdbfc2d1e0cf9f8fcb808430caf1a13fa9fe0291f82d1cd893db508c251c3,0x905f761e1813cc7ff43b67625a1346d7881a8f712c396d8d69f8678792081549,True,True,True,True
0xaeefdbfc2d1e0cf9f8fcb808430caf1a13fa9fe0291f82d1cd893db508c251c3,0xfc82376c34dfb36469fbe94a3ec94cad8ffba77dd4033c237eb0979756c193d7,True,True,True,True
0xaef4a0f5343ac5200b9fd82d8ccaaa6eac4aa750df0573a3b5cdb5efc055b90c,0x8c5c1c3cf871efdd4b0158a5a99018a005dd40763d8eb296e34b39eeab9ec2f5,True,False,False,False
0xaef5e793447bab7c05f1d09f7adbc04592419657e228185722cd3f551fe63e96,0x829432634fb64383fecb431b73be788f2ee8290eba715e37e39c9e0fb4bfd8ff,True,True,True,True
0xaef5e793447bab7c05f1d09f7adbc04592419657e228185722cd3f551fe63e96,0x9384e8967714c1d128473edf444ad984ebc65d1a9aa922bc9961500546fb6263,True,True,True,True
0xaf1b4a22e2d2186afe52d3f8fbe986a2aa4dbf3354db71eedb95dc93371259bc,0xeda383ab628aadaedac4b8316e2fa5b045acec17e55907d5149ce47cac97e645,True,True,True,True
